country,year,age,sex,cases
MO,1997,45-54,f,5
MO,1997,45-54,m,37
MO,1997,55-64,f,6
MO,1997,55-64,m,34
MO,1997,65+,f,15
MO,1997,65+,m,55
MO,1997,,f,4
MO,1997,,m,1
MO,1998,15-24,f,9
MO,1998,15-24,m,11
MO,1998,25-34,f,13
MO,1998,25-34,m,26
MO,1998,35-44,f,22
MO,1998,35-44,m,42
MO,1998,45-54,f,6
MO,1998,45-54,m,23
MO,1998,55-64,f,3
MO,1998,55-64,m,28
MO,1998,65+,f,21
MO,1998,65+,m,56
MO,1998,,f,1
MO,1998,,m,0
MO,2000,15-24,f,10
MO,2000,15-24,m,10
MO,2000,25-34,f,4
MO,2000,25-34,m,8
MO,2000,35-44,f,6
MO,2000,35-44,m,25
MO,2000,45-54,f,6
MO,2000,45-54,m,22
MO,2000,55-64,f,3
MO,2000,55-64,m,9
MO,2000,65+,f,13
MO,2000,65+,m,17
MO,2000,,f,0
MO,2000,,m,0
MO,2001,15-24,f,5
MO,2001,15-24,m,9
MO,2001,25-34,f,7
MO,2001,25-34,m,17
MO,2001,35-44,f,11
MO,2001,35-44,m,26
MO,2001,45-54,f,10
MO,2001,45-54,m,25
MO,2001,55-64,f,1
MO,2001,55-64,m,11
MO,2001,65+,f,11
MO,2001,65+,m,23
MO,2001,,f,1
MO,2001,,m,0
MO,2002,15-24,f,7
MO,2002,15-24,m,13
MO,2002,25-34,f,10
MO,2002,25-34,m,8
MO,2002,35-44,f,7
MO,2002,35-44,m,21
MO,2002,45-54,f,9
MO,2002,45-54,m,20
MO,2002,55-64,f,1
MO,2002,55-64,m,17
MO,2002,65+,f,11
MO,2002,65+,m,21
MO,2002,,f,1
MO,2002,,m,1
MO,2003,15-24,f,7
MO,2003,15-24,m,9
MO,2003,25-34,f,7
MO,2003,25-34,m,9
MO,2003,35-44,f,11
MO,2003,35-44,m,16
MO,2003,45-54,f,7
MO,2003,45-54,m,27
MO,2003,55-64,f,4
MO,2003,55-64,m,9
MO,2003,65+,f,5
MO,2003,65+,m,27
MO,2003,,f,0
MO,2003,,m,0
MO,2004,15-24,f,5
MO,2004,15-24,m,8
MO,2004,25-34,f,7
MO,2004,25-34,m,7
MO,2004,35-44,f,12
MO,2004,35-44,m,18
MO,2004,45-54,f,3
MO,2004,45-54,m,31
MO,2004,55-64,f,2
MO,2004,55-64,m,12
MO,2004,65+,f,9
MO,2004,65+,m,14
MO,2004,,f,0
MO,2004,,m,0
MO,2005,15-24,f,5
MO,2005,15-24,m,6
MO,2005,25-34,f,9
MO,2005,25-34,m,9
MO,2005,35-44,f,7
MO,2005,35-44,m,21
MO,2005,45-54,f,8
MO,2005,45-54,m,23
MO,2005,55-64,f,1
MO,2005,55-64,m,17
MO,2005,65+,f,5
MO,2005,65+,m,22
MO,2005,,f,0
MO,2005,,m,3
MO,2006,15-24,f,7
MO,2006,15-24,m,15
MO,2006,25-34,f,8
MO,2006,25-34,m,6
MO,2006,35-44,f,9
MO,2006,35-44,m,17
MO,2006,45-54,f,4
MO,2006,45-54,m,32
MO,2006,55-64,f,3
MO,2006,55-64,m,19
MO,2006,65+,f,4
MO,2006,65+,m,19
MO,2006,,f,1
MO,2006,,m,0
MO,2007,0-4,f,0
MO,2007,0-4,m,0
MO,2007,15-24,f,10
MO,2007,15-24,m,14
MO,2007,25-34,f,4
MO,2007,25-34,m,12
MO,2007,35-44,f,6
MO,2007,35-44,m,14
MO,2007,45-54,f,8
MO,2007,45-54,m,30
MO,2007,May-14,f,0
MO,2007,May-14,m,0
MO,2007,55-64,f,3
MO,2007,55-64,m,16
MO,2007,65+,f,6
MO,2007,65+,m,13
MO,2007,,f,2
MO,2007,,m,0
MO,2008,0-4,f,0
MO,2008,0-4,m,0
MO,2008,15-24,f,7
MO,2008,15-24,m,18
MO,2008,25-34,f,6
MO,2008,25-34,m,12
MO,2008,35-44,f,5
MO,2008,35-44,m,10
MO,2008,45-54,f,6
MO,2008,45-54,m,29
MO,2008,May-14,f,2
MO,2008,May-14,m,1
MO,2008,55-64,f,6
MO,2008,55-64,m,19
MO,2008,65+,f,5
MO,2008,65+,m,13
MO,2008,,f,2
MO,2008,,f,0
MO,2008,,m,1
MO,2008,,m,0
MP,1995,15-24,f,0
MP,1995,15-24,m,1
MP,1995,25-34,f,2
MP,1995,25-34,m,3
MP,1995,35-44,f,6
MP,1995,35-44,m,5
MP,1995,45-54,f,4
MP,1995,45-54,m,10
MP,1995,55-64,f,1
MP,1995,55-64,m,3
MP,1995,65+,f,1
MP,1995,65+,m,3
MP,1995,,f,0
MP,1995,,m,1
MP,1996,15-24,f,1
MP,1996,15-24,m,2
MP,1996,25-34,f,1
MP,1996,25-34,m,8
MP,1996,35-44,f,0
MP,1996,35-44,m,5
MP,1996,45-54,f,1
MP,1996,45-54,m,3
MP,1996,55-64,f,1
MP,1996,55-64,m,1
MP,1996,65+,f,1
MP,1996,65+,m,1
MP,1996,,f,1
MP,1996,,m,0
MP,1998,15-24,f,3
MP,1998,15-24,m,0
MP,1998,25-34,f,4
MP,1998,25-34,m,6
MP,1998,35-44,f,1
MP,1998,35-44,m,3
MP,1998,45-54,f,0
MP,1998,45-54,m,5
MP,1998,55-64,f,0
MP,1998,55-64,m,2
MP,1998,65+,f,0
MP,1998,65+,m,2
MP,1998,,f,0
MP,1998,,m,0
MP,2000,15-24,f,10
MP,2000,15-24,m,4
MP,2000,25-34,f,17
MP,2000,25-34,m,8
MP,2000,35-44,f,7
MP,2000,35-44,m,9
MP,2000,45-54,f,3
MP,2000,45-54,m,9
MP,2000,55-64,f,1
MP,2000,55-64,m,3
MP,2000,65+,f,1
MP,2000,65+,m,2
MP,2000,,f,0
MP,2000,,m,1
MP,2001,15-24,f,5
MP,2001,15-24,m,1
MP,2001,25-34,f,4
MP,2001,25-34,m,3
MP,2001,35-44,f,0
MP,2001,35-44,m,0
MP,2001,45-54,f,0
MP,2001,45-54,m,4
MP,2001,55-64,f,0
MP,2001,55-64,m,2
MP,2001,65+,f,0
MP,2001,65+,m,0
MP,2001,,f,0
MP,2001,,m,0
MP,2002,15-24,f,9
MP,2002,15-24,m,2
MP,2002,25-34,f,10
MP,2002,25-34,m,3
MP,2002,35-44,f,3
MP,2002,35-44,m,7
MP,2002,45-54,f,1
MP,2002,45-54,m,10
MP,2002,55-64,f,0
MP,2002,55-64,m,5
MP,2002,65+,f,0
MP,2002,65+,m,2
MP,2002,,f,0
MP,2002,,m,1
MP,2003,15-24,f,3
MP,2003,15-24,m,2
MP,2003,25-34,f,0
MP,2003,25-34,m,2
MP,2003,35-44,f,2
MP,2003,35-44,m,2
MP,2003,45-54,f,1
MP,2003,45-54,m,1
MP,2003,55-64,f,0
MP,2003,55-64,m,0
MP,2003,65+,f,0
MP,2003,65+,m,2
MP,2003,,f,1
MP,2003,,m,0
MP,2004,15-24,f,1
MP,2004,15-24,m,0
MP,2004,25-34,f,2
MP,2004,25-34,m,2
MP,2004,35-44,f,1
MP,2004,35-44,m,2
MP,2004,45-54,f,1
MP,2004,45-54,m,4
MP,2004,55-64,f,0
MP,2004,55-64,m,1
MP,2004,65+,f,0
MP,2004,65+,m,0
MP,2004,,f,0
MP,2004,,m,0
MP,2005,15-24,f,0
MP,2005,15-24,m,0
MP,2005,25-34,f,0
MP,2005,25-34,m,1
MP,2005,35-44,f,1
MP,2005,35-44,m,3
MP,2005,45-54,f,1
MP,2005,45-54,m,4
MP,2005,55-64,f,1
MP,2005,55-64,m,1
MP,2005,65+,f,1
MP,2005,65+,m,2
MP,2005,,f,0
MP,2005,,m,0
MP,2006,15-24,f,2
MP,2006,15-24,m,0
MP,2006,25-34,f,2
MP,2006,25-34,m,2
MP,2006,35-44,f,3
MP,2006,35-44,m,3
MP,2006,45-54,f,1
MP,2006,45-54,m,1
MP,2006,55-64,f,0
MP,2006,55-64,m,0
MP,2006,65+,f,1
MP,2006,65+,m,0
MP,2006,,f,0
MP,2006,,m,0
MP,2007,0-4,f,0
MP,2007,0-4,m,0
MP,2007,15-24,f,0
MP,2007,15-24,m,0
MP,2007,25-34,f,2
MP,2007,25-34,m,0
MP,2007,35-44,f,1
MP,2007,35-44,m,3
MP,2007,45-54,f,1
MP,2007,45-54,m,4
MP,2007,May-14,f,0
MP,2007,May-14,m,0
MP,2007,55-64,f,1
MP,2007,55-64,m,0
MP,2007,65+,f,2
MP,2007,65+,m,2
MP,2007,,f,0
MP,2007,,m,0
MP,2008,0-4,f,0
MP,2008,0-4,m,0
MP,2008,15-24,f,0
MP,2008,15-24,m,1
MP,2008,25-34,f,0
MP,2008,25-34,m,0
MP,2008,35-44,f,2
MP,2008,35-44,m,1
MP,2008,45-54,f,0
MP,2008,45-54,m,5
MP,2008,May-14,f,0
MP,2008,May-14,m,0
MP,2008,55-64,f,1
MP,2008,55-64,m,0
MP,2008,65+,f,0
MP,2008,65+,m,3
MP,2008,,f,0
MP,2008,,f,0
MP,2008,,m,0
MP,2008,,m,0
MR,1997,15-24,f,131
MR,1997,15-24,m,165
MR,1997,25-34,f,319
MR,1997,25-34,m,321
MR,1997,35-44,f,230
MR,1997,35-44,m,341
MR,1997,45-54,f,484
MR,1997,45-54,m,613
MR,1997,55-64,f,384
MR,1997,55-64,m,232
MR,1997,65+,f,70
MR,1997,65+,m,185
MR,1997,,f,125
MR,1997,,m,188
MR,1999,15-24,f,157
MR,1999,15-24,m,290
MR,1999,25-34,f,97
MR,1999,25-34,m,450
MR,1999,35-44,f,110
MR,1999,35-44,m,262
MR,1999,45-54,f,76
MR,1999,45-54,m,177
MR,1999,55-64,f,43
MR,1999,55-64,m,113
MR,1999,65+,f,20
MR,1999,65+,m,92
MR,1999,,f,7
MR,1999,,m,15
MR,2004,15-24,f,102
MR,2004,15-24,m,204
MR,2004,25-34,f,114
MR,2004,25-34,m,343
MR,2004,35-44,f,114
MR,2004,35-44,m,235
MR,2004,45-54,f,58
MR,2004,45-54,m,154
MR,2004,55-64,f,44
MR,2004,55-64,m,129
MR,2004,65+,f,28
MR,2004,65+,m,108
MR,2004,,f,14
MR,2004,,m,15
MR,2006,15-24,f,109
MR,2006,15-24,m,197
MR,2006,25-34,f,114
MR,2006,25-34,m,294
MR,2006,35-44,f,86
MR,2006,35-44,m,203
MR,2006,45-54,f,49
MR,2006,45-54,m,150
MR,2006,55-64,f,29
MR,2006,55-64,m,106
MR,2006,65+,f,25
MR,2006,65+,m,96
MR,2006,,f,16
MR,2006,,m,12
MR,2007,15-24,f,103
MR,2007,15-24,m,206
MR,2007,25-34,f,152
MR,2007,25-34,m,355
MR,2007,35-44,f,92
MR,2007,35-44,m,261
MR,2007,45-54,f,64
MR,2007,45-54,m,144
MR,2007,55-64,f,38
MR,2007,55-64,m,139
MR,2007,65+,f,42
MR,2007,65+,m,83
MR,2007,,f,21
MR,2007,,m,14
MR,2008,15-24,f,127
MR,2008,15-24,m,199
MR,2008,25-34,f,111
MR,2008,25-34,m,292
MR,2008,35-44,f,97
MR,2008,35-44,m,249
MR,2008,45-54,f,44
MR,2008,45-54,m,172
MR,2008,55-64,f,51
MR,2008,55-64,m,107
MR,2008,65+,f,40
MR,2008,65+,m,90
MR,2008,,f,16
MR,2008,,m,10
MS,2003,15-24,f,0
MS,2003,15-24,m,0
MS,2003,25-34,f,0
MS,2003,25-34,m,1
MS,2003,35-44,f,0
MS,2003,35-44,m,0
MS,2003,45-54,f,0
MS,2003,45-54,m,0
MS,2003,55-64,f,0
MS,2003,55-64,m,0
MS,2003,65+,f,0
MS,2003,65+,m,1
MS,2003,,f,0
MS,2003,,m,0
MS,2004,15-24,f,0
MS,2004,15-24,m,0
MS,2004,25-34,f,0
MS,2004,25-34,m,0
MS,2004,35-44,f,0
MS,2004,35-44,m,0
MS,2004,45-54,f,0
MS,2004,45-54,m,0
MS,2004,55-64,f,0
MS,2004,55-64,m,0
MS,2004,65+,f,0
MS,2004,65+,m,0
MS,2004,,f,0
MS,2004,,m,0
MS,2005,45-54,m,1
MS,2007,65+,f,1
MT,1995,15-24,f,0
MT,1995,15-24,m,0
MT,1995,25-34,f,1
MT,1995,25-34,m,0
MT,1995,35-44,f,0
MT,1995,35-44,m,1
MT,1995,45-54,f,0
MT,1995,45-54,m,0
MT,1995,55-64,f,1
MT,1995,55-64,m,0
MT,1995,65+,f,2
MT,1995,65+,m,0
MT,1995,,f,0
MT,1995,,m,0
MT,1996,15-24,f,0
MT,1996,15-24,m,0
MT,1996,25-34,f,0
MT,1996,25-34,m,0
MT,1996,35-44,f,1
MT,1996,35-44,m,0
MT,1996,45-54,f,0
MT,1996,45-54,m,1
MT,1996,55-64,f,0
MT,1996,55-64,m,2
MT,1996,65+,f,0
MT,1996,65+,m,1
MT,1996,,f,0
MT,1996,,m,0
MT,1997,15-24,f,0
MT,1997,15-24,m,1
MT,1997,25-34,f,0
MT,1997,25-34,m,0
MT,1997,35-44,f,0
MT,1997,35-44,m,0
MT,1997,45-54,f,0
MT,1997,45-54,m,0
MT,1997,55-64,f,0
MT,1997,55-64,m,0
MT,1997,65+,f,1
MT,1997,65+,m,1
MT,1997,,f,0
MT,1997,,m,0
MT,1998,15-24,f,1
MT,1998,15-24,m,1
MT,1998,25-34,f,0
MT,1998,25-34,m,0
MT,1998,35-44,f,0
MT,1998,35-44,m,0
MT,1998,45-54,f,0
MT,1998,45-54,m,1
MT,1998,55-64,f,0
MT,1998,55-64,m,0
MT,1998,65+,f,0
MT,1998,65+,m,3
MT,1998,,f,0
MT,1998,,m,0
MT,1999,15-24,m,0
MT,1999,25-34,m,1
MT,1999,35-44,m,0
MT,1999,45-54,m,0
MT,1999,55-64,m,5
MT,1999,65+,m,3
MT,1999,,m,0
MT,2000,15-24,m,1
MT,2000,25-34,m,0
MT,2000,35-44,m,1
MT,2000,45-54,m,1
MT,2000,55-64,m,0
MT,2000,65+,m,1
MT,2000,,m,0
MT,2001,35-44,f,1
MT,2001,45-54,m,1
MT,2001,65+,m,1
MT,2001,,f,0
MT,2001,,m,0
MT,2002,15-24,f,0
MT,2002,15-24,m,1
MT,2002,25-34,f,1
MT,2002,25-34,m,0
MT,2002,35-44,f,0
MT,2002,35-44,m,1
MT,2002,45-54,f,0
MT,2002,45-54,m,0
MT,2002,55-64,f,0
MT,2002,55-64,m,1
MT,2002,65+,f,1
MT,2002,65+,m,0
MT,2002,,f,0
MT,2002,,m,0
MT,2003,15-24,f,0
MT,2003,15-24,m,0
MT,2003,25-34,f,0
MT,2003,25-34,m,1
MT,2003,35-44,f,0
MT,2003,35-44,m,0
MT,2003,45-54,f,0
MT,2003,45-54,m,1
MT,2003,55-64,f,0
MT,2003,55-64,m,0
MT,2003,65+,f,0
MT,2003,65+,m,0
MT,2003,,f,0
MT,2003,,m,0
MT,2004,15-24,f,0
MT,2004,15-24,m,0
MT,2004,25-34,f,0
MT,2004,25-34,m,0
MT,2004,35-44,f,0
MT,2004,35-44,m,0
MT,2004,45-54,f,1
MT,2004,45-54,m,1
MT,2004,55-64,f,0
MT,2004,55-64,m,0
MT,2004,65+,f,0
MT,2004,65+,m,0
MT,2004,,f,0
MT,2004,,m,0
MT,2005,0-4,f,0
MT,2005,0-4,m,0
MT,2005,15-24,f,0
MT,2005,15-24,m,1
MT,2005,25-34,f,0
MT,2005,25-34,m,1
MT,2005,35-44,f,0
MT,2005,35-44,m,1
MT,2005,45-54,f,0
MT,2005,45-54,m,1
MT,2005,May-14,f,0
MT,2005,May-14,m,0
MT,2005,55-64,f,0
MT,2005,55-64,m,1
MT,2005,65+,f,0
MT,2005,65+,m,0
MT,2005,,f,0
MT,2005,,f,0
MT,2005,,m,0
MT,2005,,m,0
MT,2006,0-4,f,0
MT,2006,0-4,m,0
MT,2006,15-24,f,0
MT,2006,15-24,m,1
MT,2006,25-34,f,0
MT,2006,25-34,m,0
MT,2006,35-44,f,0
MT,2006,35-44,m,2
MT,2006,45-54,f,0
MT,2006,45-54,m,0
MT,2006,May-14,f,0
MT,2006,May-14,m,0
MT,2006,55-64,f,0
MT,2006,55-64,m,0
MT,2006,65+,f,0
MT,2006,65+,m,1
MT,2006,,f,0
MT,2006,,f,0
MT,2006,,m,0
MT,2006,,m,0
MT,2007,0-4,f,0
MT,2007,0-4,m,0
MT,2007,15-24,f,2
MT,2007,15-24,m,0
MT,2007,25-34,f,0
MT,2007,25-34,m,2
MT,2007,35-44,f,0
MT,2007,35-44,m,0
MT,2007,45-54,f,0
MT,2007,45-54,m,0
MT,2007,May-14,f,0
MT,2007,May-14,m,0
MT,2007,55-64,f,0
MT,2007,55-64,m,1
MT,2007,65+,f,0
MT,2007,65+,m,3
MT,2007,,f,0
MT,2007,,f,0
MT,2007,,m,0
MT,2007,,m,0
MT,2008,0-4,f,0
MT,2008,0-4,m,0
MT,2008,15-24,f,1
MT,2008,15-24,m,3
MT,2008,25-34,f,1
MT,2008,25-34,m,6
MT,2008,35-44,f,0
MT,2008,35-44,m,2
MT,2008,45-54,f,0
MT,2008,45-54,m,0
MT,2008,May-14,f,0
MT,2008,May-14,m,0
MT,2008,55-64,f,0
MT,2008,55-64,m,0
MT,2008,65+,f,2
MT,2008,65+,m,0
MT,2008,,f,0
MT,2008,,f,0
MT,2008,,m,0
MT,2008,,m,0
MU,1995,15-24,f,4
MU,1995,15-24,m,17
MU,1995,25-34,f,12
MU,1995,25-34,m,13
MU,1995,35-44,f,10
MU,1995,35-44,m,22
MU,1995,45-54,f,8
MU,1995,45-54,m,27
MU,1995,55-64,f,4
MU,1995,55-64,m,13
MU,1995,65+,f,4
MU,1995,65+,m,8
MU,1995,,f,2
MU,1995,,m,2
MU,1998,15-24,f,9
MU,1998,15-24,m,12
MU,1998,25-34,f,5
MU,1998,25-34,m,10
MU,1998,35-44,f,4
MU,1998,35-44,m,21
MU,1998,45-54,f,3
MU,1998,45-54,m,19
MU,1998,55-64,f,3
MU,1998,55-64,m,10
MU,1998,65+,f,6
MU,1998,65+,m,19
MU,1998,,f,0
MU,1998,,m,1
MU,1999,15-24,f,13
MU,1999,15-24,m,7
MU,1999,25-34,f,7
MU,1999,25-34,m,20
MU,1999,35-44,f,7
MU,1999,35-44,m,15
MU,1999,45-54,f,8
MU,1999,45-54,m,13
MU,1999,55-64,f,2
MU,1999,55-64,m,12
MU,1999,65+,f,3
MU,1999,65+,m,12
MU,1999,,f,0
MU,1999,,m,0
MU,2000,15-24,f,5
MU,2000,15-24,m,6
MU,2000,25-34,f,8
MU,2000,25-34,m,9
MU,2000,35-44,f,8
MU,2000,35-44,m,18
MU,2000,45-54,f,6
MU,2000,45-54,m,19
MU,2000,55-64,f,7
MU,2000,55-64,m,14
MU,2000,65+,f,4
MU,2000,65+,m,8
MU,2000,,f,1
MU,2000,,m,2
MU,2002,15-24,f,3
MU,2002,15-24,m,12
MU,2002,25-34,f,8
MU,2002,25-34,m,6
MU,2002,35-44,f,7
MU,2002,35-44,m,21
MU,2002,45-54,f,1
MU,2002,45-54,m,12
MU,2002,55-64,f,2
MU,2002,55-64,m,7
MU,2002,65+,f,1
MU,2002,65+,m,4
MU,2002,,f,1
MU,2002,,m,1
MU,2003,15-24,f,6
MU,2003,15-24,m,9
MU,2003,25-34,f,8
MU,2003,25-34,m,12
MU,2003,35-44,f,4
MU,2003,35-44,m,10
MU,2003,45-54,f,4
MU,2003,45-54,m,17
MU,2003,55-64,f,3
MU,2003,55-64,m,11
MU,2003,65+,f,5
MU,2003,65+,m,9
MU,2003,,f,1
MU,2003,,m,0
MU,2004,15-24,f,6
MU,2004,15-24,m,13
MU,2004,25-34,f,8
MU,2004,25-34,m,13
MU,2004,35-44,f,10
MU,2004,35-44,m,24
MU,2004,45-54,f,4
MU,2004,45-54,m,20
MU,2004,55-64,f,4
MU,2004,55-64,m,4
MU,2004,65+,f,5
MU,2004,65+,m,5
MU,2004,,f,0
MU,2004,,m,1
MU,2005,15-24,f,4
MU,2005,15-24,m,10
MU,2005,25-34,f,5
MU,2005,25-34,m,15
MU,2005,35-44,f,5
MU,2005,35-44,m,21
MU,2005,45-54,f,11
MU,2005,45-54,m,20
MU,2005,55-64,f,2
MU,2005,55-64,m,10
MU,2005,65+,f,1
MU,2005,65+,m,6
MU,2006,15-24,f,3
MU,2006,15-24,m,4
MU,2006,25-34,f,7
MU,2006,25-34,m,9
MU,2006,35-44,f,3
MU,2006,35-44,m,22
MU,2006,45-54,f,4
MU,2006,45-54,m,10
MU,2006,55-64,f,1
MU,2006,55-64,m,12
MU,2006,65+,f,3
MU,2006,65+,m,6
MU,2006,,f,1
MU,2006,,m,0
MU,2007,0-4,f,0
MU,2007,0-4,m,0
MU,2007,15-24,f,4
MU,2007,15-24,m,9
MU,2007,25-34,f,7
MU,2007,25-34,m,9
MU,2007,35-44,f,3
MU,2007,35-44,m,12
MU,2007,45-54,f,5
MU,2007,45-54,m,15
MU,2007,May-14,f,0
MU,2007,May-14,m,0
MU,2007,55-64,f,4
MU,2007,55-64,m,9
MU,2007,65+,f,3
MU,2007,65+,m,6
MU,2007,,f,0
MU,2007,,m,0
MU,2008,0-4,f,0
MU,2008,0-4,m,0
MU,2008,15-24,f,2
MU,2008,15-24,m,11
MU,2008,25-34,f,3
MU,2008,25-34,m,15
MU,2008,35-44,f,2
MU,2008,35-44,m,14
MU,2008,45-54,f,5
MU,2008,45-54,m,15
MU,2008,May-14,f,0
MU,2008,May-14,m,0
MU,2008,55-64,f,2
MU,2008,55-64,m,7
MU,2008,65+,f,1
MU,2008,65+,m,8
MU,2008,,f,0
MU,2008,,f,0
MU,2008,,m,0
MU,2008,,m,0
MV,1995,15-24,f,13
MV,1995,15-24,m,28
MV,1995,25-34,f,8
MV,1995,25-34,m,11
MV,1995,35-44,f,4
MV,1995,35-44,m,10
MV,1995,45-54,f,6
MV,1995,45-54,m,8
MV,1995,55-64,f,6
MV,1995,55-64,m,10
MV,1995,65+,f,2
MV,1995,65+,m,6
MV,1995,,f,1
MV,1995,,m,1
MV,1996,15-24,f,12
MV,1996,15-24,m,24
MV,1996,25-34,f,9
MV,1996,25-34,m,9
MV,1996,35-44,f,5
MV,1996,35-44,m,3
MV,1996,45-54,f,6
MV,1996,45-54,m,5
MV,1996,55-64,f,5
MV,1996,55-64,m,14
MV,1996,65+,f,5
MV,1996,65+,m,8
MV,1996,,f,1
MV,1996,,m,0
MV,1997,15-24,f,15
MV,1997,15-24,m,13
MV,1997,25-34,f,8
MV,1997,25-34,m,6
MV,1997,35-44,f,9
MV,1997,35-44,m,2
MV,1997,45-54,f,4
MV,1997,45-54,m,13
MV,1997,55-64,f,3
MV,1997,55-64,m,9
MV,1997,65+,f,0
MV,1997,65+,m,8
MV,1997,,f,3
MV,1997,,m,1
MV,1998,15-24,f,13
MV,1998,15-24,m,19
MV,1998,25-34,f,5
MV,1998,25-34,m,18
MV,1998,35-44,f,1
MV,1998,35-44,m,8
MV,1998,45-54,f,6
MV,1998,45-54,m,4
MV,1998,55-64,f,4
MV,1998,55-64,m,6
MV,1998,65+,f,0
MV,1998,65+,m,2
MV,1998,,f,1
MV,1998,,m,1
MV,1999,15-24,f,10
MV,1999,15-24,m,14
MV,1999,25-34,f,6
MV,1999,25-34,m,8
MV,1999,35-44,f,3
MV,1999,35-44,m,9
MV,1999,45-54,f,6
MV,1999,45-54,m,7
MV,1999,55-64,f,6
MV,1999,55-64,m,7
MV,1999,65+,f,1
MV,1999,65+,m,8
MV,1999,,f,3
MV,1999,,m,0
MV,2000,15-24,f,11
MV,2000,15-24,m,9
MV,2000,25-34,f,4
MV,2000,25-34,m,10
MV,2000,35-44,f,5
MV,2000,35-44,m,2
MV,2000,45-54,f,4
MV,2000,45-54,m,5
MV,2000,55-64,f,5
MV,2000,55-64,m,5
MV,2000,65+,f,2
MV,2000,65+,m,3
MV,2000,,f,0
MV,2000,,m,0
MV,2001,15-24,f,10
MV,2001,15-24,m,12
MV,2001,25-34,f,3
MV,2001,25-34,m,5
MV,2001,35-44,f,2
MV,2001,35-44,m,3
MV,2001,45-54,f,6
MV,2001,45-54,m,5
MV,2001,55-64,f,1
MV,2001,55-64,m,7
MV,2001,65+,f,2
MV,2001,65+,m,1
MV,2001,,f,1
MV,2001,,m,1
MV,2002,15-24,f,8
MV,2002,15-24,m,11
MV,2002,25-34,f,5
MV,2002,25-34,m,9
MV,2002,35-44,f,4
MV,2002,35-44,m,0
MV,2002,45-54,f,5
MV,2002,45-54,m,1
MV,2002,55-64,f,1
MV,2002,55-64,m,5
MV,2002,65+,f,2
MV,2002,65+,m,8
MV,2002,,f,1
MV,2002,,m,0
MV,2003,15-24,f,8
MV,2003,15-24,m,14
MV,2003,25-34,f,5
MV,2003,25-34,m,7
MV,2003,35-44,f,1
MV,2003,35-44,m,4
MV,2003,45-54,f,5
MV,2003,45-54,m,9
MV,2003,55-64,f,1
MV,2003,55-64,m,9
MV,2003,65+,f,0
MV,2003,65+,m,4
MV,2003,,f,0
MV,2003,,m,1
MV,2004,15-24,f,8
MV,2004,15-24,m,13
MV,2004,25-34,f,3
MV,2004,25-34,m,11
MV,2004,35-44,f,2
MV,2004,35-44,m,3
MV,2004,45-54,f,1
MV,2004,45-54,m,8
MV,2004,55-64,f,2
MV,2004,55-64,m,5
MV,2004,65+,f,4
MV,2004,65+,m,6
MV,2004,,f,0
MV,2004,,m,0
MV,2005,15-24,f,10
MV,2005,15-24,m,9
MV,2005,25-34,f,7
MV,2005,25-34,m,8
MV,2005,35-44,f,1
MV,2005,35-44,m,5
MV,2005,45-54,f,2
MV,2005,45-54,m,6
MV,2005,55-64,f,2
MV,2005,55-64,m,6
MV,2005,65+,f,4
MV,2005,65+,m,5
MV,2005,,f,1
MV,2005,,m,0
MV,2006,0-4,f,0
MV,2006,0-4,m,0
MV,2006,15-24,f,6
MV,2006,15-24,m,8
MV,2006,25-34,f,3
MV,2006,25-34,m,9
MV,2006,35-44,f,4
MV,2006,35-44,m,3
MV,2006,45-54,f,3
MV,2006,45-54,m,4
MV,2006,May-14,m,0
MV,2006,55-64,f,2
MV,2006,55-64,m,3
MV,2006,65+,f,2
MV,2006,65+,m,6
MV,2006,,f,0
MV,2006,,m,0
MV,2007,0-4,f,0
MV,2007,0-4,m,0
MV,2007,15-24,f,5
MV,2007,15-24,m,14
MV,2007,25-34,f,2
MV,2007,25-34,m,4
MV,2007,35-44,f,5
MV,2007,35-44,m,6
MV,2007,45-54,f,5
MV,2007,45-54,m,5
MV,2007,May-14,f,1
MV,2007,May-14,m,0
MV,2007,55-64,f,0
MV,2007,55-64,m,6
MV,2007,65+,f,1
MV,2007,65+,m,5
MV,2007,,f,1
MV,2007,,m,0
MV,2008,0-4,f,0
MV,2008,0-4,m,0
MV,2008,15-24,f,7
MV,2008,15-24,m,9
MV,2008,25-34,f,1
MV,2008,25-34,m,11
MV,2008,35-44,f,3
MV,2008,35-44,m,3
MV,2008,45-54,f,0
MV,2008,45-54,m,5
MV,2008,May-14,f,0
MV,2008,May-14,m,0
MV,2008,55-64,f,3
MV,2008,55-64,m,6
MV,2008,65+,f,2
MV,2008,65+,m,3
MV,2008,,f,0
MV,2008,,m,0
MW,1995,15-24,f,802
MW,1995,15-24,m,493
MW,1995,25-34,f,1028
MW,1995,25-34,m,1195
MW,1995,35-44,f,573
MW,1995,35-44,m,833
MW,1995,45-54,f,294
MW,1995,45-54,m,519
MW,1995,55-64,f,108
MW,1995,55-64,m,215
MW,1995,65+,f,45
MW,1995,65+,m,89
MW,1995,,f,65
MW,1995,,m,25
MW,1996,15-24,f,887
MW,1996,15-24,m,562
MW,1996,25-34,f,1187
MW,1996,25-34,m,1388
MW,1996,35-44,f,715
MW,1996,35-44,m,937
MW,1996,45-54,f,347
MW,1996,45-54,m,529
MW,1996,55-64,f,133
MW,1996,55-64,m,224
MW,1996,65+,f,37
